id,order_placed
846,0.009692734023883789
849,0.015575319896600317
851,0.02406698778661222
856,0.028910089070923108
863,0.028554362183337945
865,0.030625552199470735
868,0.01085913191373577
871,0.009357666695992025
874,0.019886586594509568
878,0.2258263657975844
883,0.02827242537382604
884,0.01876729232790761
887,0.013279666286338398
888,0.021719782734321687
891,0.9275515039876647
892,0.019008834012761093
894,0.01673879274831824
896,0.026885364100473673
898,0.011359213681313667
904,0.010919674786257345
911,0.9109001984278277
912,0.017210421654712527
915,0.023457484514624333
921,0.07478307826586737
923,0.05759723769486913
927,0.01545555656995177
932,0.8378468083748252
935,0.01088255463147971
944,0.05727155612011769
945,0.010882610376527385
946,0.04098031242254457
949,0.009876985234175616
957,0.021515275391779602
966,0.021962835828151898
980,0.016214975797092152
986,0.9811273696686553
988,0.25620845017680804
992,0.9226716656257443
994,0.02417807111037531
1005,0.9737283192266061
1008,0.027018937418816696
1015,0.07396051448290075
1026,0.02045274820741156
1027,0.02586828882062024
1035,0.9511226606524175
1039,0.014707091047389346
1040,0.02601153252022703
1041,0.019125712368005598
1044,0.021970469283805995
1046,0.9279727893521478
1050,0.01836820868626842
1051,0.01921498761935029
1052,0.02429801227844537
1053,0.016683655062844843
1055,0.009472449296651564
1056,0.6588861695786591
1059,0.025772812340681857
1060,0.13651978459296915
1063,0.9269454108546651
1064,0.015122044001369746
1066,0.016053146891748585
1075,0.01693961793823001
1076,0.0385849105184037
1078,0.07502825577901992
1087,0.025751147655260247
1089,0.018490640726548296
1102,0.00948560393877731
1104,0.018764741603479622
1108,0.016951764719894395
1110,0.01938457241883689
1126,0.02896742817282276
1133,0.023682615736723988
1135,0.9240548568347826
1141,0.015410603323130035
1143,0.031114513342272252
1148,0.8183266535754955
1157,0.09122358786048891
1159,0.03129300910973722
1160,0.00979922661250385
1164,0.9152630517439887
1168,0.02631366660023521
1170,0.9301229714554218
1172,0.016215665327076505
1173,0.017192226245884967
1174,0.7957644505180148
1177,0.017182170802696167
1181,0.028761761715318437
1187,0.031606886343465077
1189,0.023741889532485606
1192,0.05529866475050074
1193,0.02466667377780625
1195,0.009905604604670961
1200,0.8965106703368336
1216,0.00975594090739588
1217,0.016619094501763614
1220,0.016562645620361315
1222,0.017873254282699903
1227,0.018158127516152787
1229,0.9325436249725498
1231,0.025696910645869094
1234,0.009537470125832165
1243,0.009598314064620918
1244,0.026908061834137076
1251,0.011048720056538489
1253,0.014783344425029802
1258,0.9678272032091574
1259,0.02668998257602844
1262,0.036123263300908384
1268,0.02496943909099044
1270,0.022387305754169386
1271,0.00976037252936103
1276,0.009673850819857584
1281,0.030906221864663356
1282,0.016389922497970083
1283,0.020238727673364185
1286,0.009545218573205309
1292,0.02335272590565406
1296,0.04622654922715602
1298,0.02490974629432389
1307,0.020379072601406846
1315,0.026453763885382012
1320,0.01698063829051594
1331,0.5849381024507465
1332,0.9448022406789216
1334,0.03176836548854733
1336,0.02278787994898089
1337,0.02691286560608501
1339,0.015755361688663753
1343,0.009768436002359694
1345,0.017795375467027162
1347,0.016461827443430815
1349,0.7925392116808274
1351,0.026121841524035745
1356,0.009781456033253616
1359,0.016704133678652155
1361,0.01605315451416269
1362,0.8028209606570526
1367,0.007934962775254826
1371,0.8707750411609522
1372,0.03308597151439814
1376,0.9526524579512858
1378,0.03073760302254853
1385,0.8982259256467079
1408,0.015384542841460572
1411,0.8759398684683933
1412,0.01565541972822839
1417,0.020360919741955193
1424,0.009727854510992217
1429,0.023576196695660464
1430,0.015941120724610156
1432,0.9184862303373323
1434,0.019981068530991658
1441,0.016012899847098114
1442,0.030292364301835118
1450,0.9622474008351363
1452,0.009146055954354115
1461,0.009578413382490039
1466,0.9715987867456694
1467,0.032472249165297645
1469,0.03153226833552131
1472,0.14504605993753453
1473,0.009878522800912984
1474,0.016917084249059317
1476,0.02210236776455877
1477,0.32393784412158755
1480,0.8715657973272521
1485,0.030012303657341016
1486,0.02410088762408451
1487,0.024928371379500394
1492,0.02748808836019495
1501,0.6488658159238521
1506,0.7763648133878621
1515,0.01647907819945484
1519,0.024568462843526116
1521,0.04126739752440324
1522,0.017142156809801332
1523,0.02378752857228086
1524,0.022820794502474154
1526,0.03458222745029479
1527,0.8615529741714293
1528,0.032551914361868016
1535,0.04204657426354209
1538,0.05956564588003845
1546,0.022146287811529223
1548,0.019736662564651286
1549,0.027350943454387447
1550,0.05001309123525238
1551,0.02891933666223282
1553,0.019782319041905107
1555,0.031351444796706394
1556,0.023941421749518788
1559,0.06026469459893288
1562,0.025005724933501724
1563,0.025951310556989876
1566,0.015353532022141236
1571,0.023241016833441958
1574,0.016926409650821102
1576,0.029177041139499663
1577,0.2817511599424396
1579,0.017040449542436952
1580,0.037013656001769486
1581,0.017484816094331307
1582,0.015791729532757502
1594,0.6231259666803892
1599,0.020394622422240292
1600,0.013507340074564228
1604,0.02701255644266724
1605,0.018348472839107934
1612,0.026088501198229624
1615,0.015980726329385
1616,0.01647362901898385
1619,0.015869017436963243
1620,0.946574613345077
1621,0.025313872830206113
1624,0.00916858176545268
1630,0.931552218521758
1631,0.009474947868846346
1641,0.028198878753655687
1645,0.8719462058505971
1646,0.03219210597944051
1651,0.9403377062110551
1652,0.021738169287496938
1655,0.019093486536499855
1657,0.017510999898510383
1660,0.02804965860533265
1664,0.0290214471473449
1667,0.009891779613395293
1673,0.009838381211373232
1675,0.009695095216251287
1677,0.9677986981891288
1695,0.03205870841701222
1705,0.010539916481441052
1706,0.010645588364581534
1711,0.09438339020101162
1718,0.00942511867174099
1723,0.9718805863115798
1724,0.023588037481873842
1725,0.029607206933886916
1729,0.029960701857167073
1730,0.012119257067318054
1737,0.9294979948278318
1740,0.029259281588537602
1742,0.02128112789657333
1749,0.871819206304113
1753,0.5827146739544938
1758,0.033303644593612965
1760,0.021829707097264353
1763,0.028778843490041766
1767,0.09709714730873291
1774,0.009176268145400988
1775,0.07912913344491915
1776,0.08403788960812077
1780,0.02374299875566021
1788,0.01567006648632321
1793,0.2727459136749822
1796,0.022101433004577644
1797,0.05205807782900957
1799,0.05202602174939854
1807,0.023176139485124366
1809,0.0299433769090144
1832,0.009797327006615215
1845,0.03150191096082843
1846,0.016029416042967124
1848,0.01619219442589244
1851,0.9230267550511327
1859,0.025154350538968404
1862,0.00975835764720305
1864,0.9300539982317884
1866,0.009582068095126434
1871,0.016989114617564454
1875,0.9674883809111683
1876,0.9506584323314694
1894,0.8795461521978603
1901,0.9391889875822484
1907,0.02865230357714779
1909,0.018238580479964028
1915,0.017010273642784755
1919,0.026179036909907506
1920,0.02762789935366399
1922,0.029404240301539885
1943,0.017852424892803444
1950,0.03769242552933284
1951,0.027195973122241597
1952,0.020733510165683873
1956,0.02959029369077073
1958,0.018458297107547754
1964,0.019968961187120195
1976,0.02026487627726794
2007,0.030134916296926748
2012,0.8975438664510597
2019,0.6600585916792011
2030,0.017460623958122312
2034,0.02408640575346809
2037,0.02736687595631696
2038,0.01920362134294469
2043,0.10476087856269861
2046,0.009823345507374319
2048,0.0301923663474502
2049,0.023105278888080064
2054,0.03505091829789839
2056,0.020955488561758117
2058,0.01629110430322974
2064,0.4924755924136341
2070,0.01576364634981181
2071,0.2094252402206414
2073,0.88143778730801
2078,0.9675622857004769
2083,0.015730029201035573
2084,0.02485955441682888
2087,0.05601278843533639
2088,0.0257283670901622
2096,0.04889034808809448
2100,0.01987270989182578
2109,0.02582779862267009
2112,0.014348810773752335
2124,0.02791946080516167
2127,0.9720516247404174
2131,0.02377355880068871
2132,0.007708179421786207
2151,0.017522822821206183
2152,0.026266567217907322
2153,0.029193490484400026
2155,0.031587626444312226
2156,0.016709265150873797
2158,0.9309342926151348
2162,0.017475279191787707
2171,0.02750401065371033
2172,0.03232246574567146
2177,0.027314178895309387
2186,0.019761394408567425
2194,0.02558998317344596
2204,0.034740344182933335
2206,0.02920889532970313
2207,0.029791721455838326
2209,0.025213781057751034
2213,0.016849817566014266
2222,0.028157282611501803
2228,0.016898592322607615
2233,0.9426174715044833
2236,0.03223889023924887
2237,0.017797116385351242
2238,0.027323027706460938
2239,0.028872972574491
2243,0.6063345617827479
2245,0.016622242502838287
2248,0.9467933382764061
2253,0.007937001442390117
2258,0.016655053893250386
2267,0.9729256854807591
2273,0.026098811641337233
2274,0.9175033075999228
2277,0.010133220035667698
2281,0.00962959411220299
2285,0.01891212995110638
2288,0.026045368605678663
2301,0.01683806293537248
2303,0.0293132841681607
2308,0.03472767902919183
2309,0.030205214951891362
2317,0.048045582949736945
2320,0.01832363784493545
2325,0.020785125134623814
2326,0.026262493602994947
2327,0.12217379662689963
2332,0.09394219981951124
2333,0.02114340470888678
2339,0.03241493575548467
2344,0.026462116348207883
2345,0.009503932899206561
2350,0.07585228872826899
2351,0.9491106134364701
2361,0.009226322049599677
2365,0.0372945441046955
2374,0.09443488699880745
2376,0.8846244214776098
2378,0.01868920765052361
2382,0.018166588036411326
2386,0.01658143474369829
2389,0.0305530489922992
2392,0.019681197067135767
2393,0.00975590566564125
2395,0.02366633174853958
2400,0.009697328210965866
2404,0.928151494513375
2412,0.8282668004323336
2416,0.009873534857857105
2424,0.023916717055427743
2433,0.008160221697810725
2438,0.019810245977704283
2443,0.021032824233471366
2444,0.028341603625353432
2445,0.06284559969175826
2446,0.015960218745777396
2447,0.033510937219080876
2453,0.009127575546413177
2458,0.01973482322938727
2471,0.015666034424366416
2476,0.04828976494941961
2483,0.011144972094183324
2490,0.00934481616180058
2494,0.05127912107105083
2497,0.01874241347363249
2498,0.029034207573466746
2503,0.06293664282030813
2505,0.10260421092147134
2517,0.016558093560113563
2524,0.07038749884226432
2528,0.007729833676103025
2534,0.029577559664190105
2539,0.3152790704362038
2540,0.01966232313048827
2543,0.9229731953758695
2550,0.05635285289296535
2554,0.009979120578477147
2556,0.009657180140458339
2564,0.020610038917178775
2597,0.009752204805066469
2606,0.8989096176394632
2631,0.9232778075920373
2632,0.030606463293649782
2633,0.022515460616942855
2634,0.029714931697816263
2636,0.015518466490567933
2638,0.022870102124400028
2640,0.014207455619868204
2649,0.03274419078391451
2652,0.009669682744076907
2655,0.03140743443201893
2659,0.059591863868338396
2664,0.033795985562579435
2665,0.07011112861077062
2670,0.023502821657472788
2672,0.011346686203367483
2676,0.029684671750638613
2688,0.031783586263754125
2692,0.014899624187718036
2695,0.026613598116821523
2700,0.9500196849518878
2702,0.01770341177442157
2706,0.023606408236082337
2707,0.02979233848065465
2713,0.03423794197355676
2714,0.009018776478012944
2716,0.026320043963321663
2719,0.02263756994073439
2720,0.950770003573914
2721,0.9424733908642092
2723,0.045493969668313906
2728,0.009208511713244777
2729,0.024433329223683947
2730,0.01643583969561641
2735,0.029030179339444264
2737,0.0266308125396243
2740,0.0162212188344271
2743,0.015567308517322654
2746,0.010230671727189467
2747,0.9493991531938086
2753,0.022962573107982307
2755,0.9224514140625885
2757,0.9783845139001072
2763,0.028500156537736812
2770,0.03666310481496455
2771,0.9752556877885479
2772,0.02013369353766077
2775,0.05434265290184196
2776,0.02819383574150835
2782,0.02804804483572952
2786,0.01747191982924638
2788,0.019515917070675442
2790,0.03032047676806836
2791,0.03105713533852837
2793,0.028675135767591713
2796,0.04911214963645397
2800,0.018717765250815026
2806,0.03217579467775916
2809,0.03318076728656682
2812,0.04465954744963522
2815,0.025547716845068385
2816,0.01411416100576458
2820,0.027746638622115734
2823,0.9002941050072285
2833,0.025051683505444605
2836,0.042880816371923494
2839,0.014971381603131781
2841,0.028725852842090654
2842,0.914901172183216
2846,0.031157897614520223
2847,0.9257749785809906
2850,0.029939465141004155
2856,0.015400207932325702
2860,0.009150026058537096
2863,0.04058453114430416
2866,0.8769852690753774
2867,0.030640452601799137
2871,0.009533708830050707
2872,0.09779290204053116
2874,0.019563994703847343
2876,0.016519334537696998
2878,0.05069468697769597
2881,0.027815474470428567
2883,0.016751572445443313
2885,0.01830012171197472
2886,0.016326465373649273
2891,0.011874813865596532
2892,0.010916772210129379
2893,0.009684474316611156
2896,0.1573228267240451
2899,0.027639626508374846
2901,0.025872124524046018
2912,0.009718491832427652
2916,0.05412775990112046
2919,0.9318090269934599
2924,0.951409814504529
2925,0.9404383087889221
2931,0.05002652681989762
2932,0.01591593629279228
2934,0.032370029205993626
2935,0.045180499658984324
2940,0.8789130821550557
2950,0.016356684305536374
2955,0.01906053938017419
2960,0.02957680196634662
2976,0.014441607343000637
2979,0.03919979309025591
2981,0.021985642619250324
2986,0.10480260888057243
2991,0.016763648674964465
2993,0.028433718449945952
2995,0.0198054264173401
2999,0.09718584674503829
3001,0.015708164920858348
3007,0.01963577963838249
3019,0.02763554210899136
3020,0.009101674597516455
3025,0.03009120718613214
3030,0.028575168614762426
3031,0.032226214584121976
3032,0.029545533212028182
3034,0.016593840177230073
3035,0.07551616956187979
3036,0.009706837332658372
3037,0.023118764361204032
3045,0.959110926880767
3046,0.9678725963544921
3055,0.014961442873418457
3057,0.03188222321861955
3061,0.01774306617905799
3067,0.01010242032775089
3068,0.02985377468663061
3071,0.016044635822638376
3082,0.018996152235054724
3089,0.015578265518418273
3090,0.9696379203716459
3092,0.4928042250903517
3098,0.07586743509046442
3099,0.01647510819421695
3100,0.027029798294626987
3101,0.032505204466483015
3102,0.949808013611242
3103,0.974116582795954
3107,0.01492009791462368
3110,0.9497611645275653
3114,0.933518753614068
3115,0.028778758862833407
3117,0.008768548595202163
3119,0.00973894435107113
3127,0.03692472330975712
3128,0.02016648138563094
3132,0.009214593481255605
3139,0.009913116387985263
3140,0.02620045127794651
3144,0.026704998699204525
3145,0.009366339726611566
3149,0.03464785176449295
3150,0.017305766939543037
3153,0.01686800682576525
3154,0.014291341327702038
3157,0.030041768997044416
3162,0.0198659728113304
3167,0.031057392797145037
3182,0.026599478577835286
3188,0.016176901609417503
3189,0.015006622609365743
3190,0.9432579863374753
3194,0.012584285169663798
3201,0.015619417390614732
3206,0.8097406170874525
3209,0.883505987625537
3210,0.024976826550951424
3215,0.9109275209344027
3218,0.03318865131023557
3220,0.024230914987222536
3221,0.026082252401086945
3227,0.021683161392919533
3232,0.011619156658051537
3233,0.029120746600469725
3239,0.032603157635896815
3240,0.026414132374702345
3241,0.029202297187364046
3243,0.019947359863082104
3245,0.009696613921831312
3246,0.04554545540776302
3248,0.9442510224418879
3249,0.03373946254657447
3251,0.009756697294102014
3261,0.7493958890654959
3269,0.026725798892043816
3274,0.03141146253192345
3288,0.7884922829046255
3291,0.3814514795762566
3292,0.03005083127380528
3295,0.01842816596256313
3298,0.009721470556005857
3303,0.028888240583904268
3304,0.8535389562808663
3306,0.022132560387882715
3312,0.00800080665339397
3314,0.029634107197732094
3316,0.008921411726150954
3318,0.9468110233671033
3319,0.026668788340569582
3321,0.02690728610376096
3324,0.02154397716886733
3327,0.9394647797756318
3328,0.014721897900225421
3330,0.02572731077580433
3336,0.024895172337828234
3339,0.01694246793587886
3348,0.01129225649826042
3353,0.026426993563412236
3356,0.02808209309670684
3361,0.05518921571487668
3363,0.020927783264295827
3365,0.020648795771820723
3371,0.018535007838858024
3373,0.02768734025575006
3377,0.02599886536696776
3388,0.033002833591696076
3390,0.028541746625007584
3404,0.030004137859039687
3405,0.4688010567949724
3409,0.027899373459901358
3412,0.8805647193134785
3428,0.014941662168222342
3429,0.01589713363825523
3433,0.016145801176445238
3435,0.02538644526991043
3441,0.009987580406883103
3442,0.9324665033361393
3444,0.01903625118151023
3445,0.026986949730974465
3449,0.9211461027890161
3450,0.8645876642080179
3456,0.02274496088543785
3475,0.028809064545989842
3477,0.027450203549895365
3479,0.017259461888769808
3482,0.02212367230294471
3483,0.022188117849446364
3485,0.028450507825300904
3487,0.025618459295752554
3491,0.03170704866154271
3493,0.016583797537978087
3495,0.9349547484337657
3498,0.02956204582542202
3500,0.9090402445013221
3501,0.38019848670363665
3502,0.017307503825540343
3511,0.026163433875228313
3514,0.015335728992757374
3516,0.9188226479306553
3517,0.890225941612174
3518,0.933538622687173
3519,0.9185205051510161
3522,0.971969136749858
3523,0.01066286155387472
3525,0.023448648153834697
3531,0.03727925634375518
3533,0.02223857890770229
3535,0.032714966150082424
3536,0.03265847869750664
3542,0.01974667591149484
3546,0.01518292561865755
3547,0.8886177826613006
3558,0.03353457638120786
3562,0.9670137778196677
3563,0.018200983991408654
3572,0.932158941049889
3573,0.010890032377473564
3582,0.01710471168090401
3585,0.025828867995555845
3591,0.029720235177417276
3598,0.018392426724900445
3600,0.016026268037784206
3602,0.014822903348581775
3603,0.02523391413353113
3605,0.05825141309595306
3613,0.9361444929022201
3615,0.028132521032716146
3622,0.269663339237476
3624,0.03344650106659559
3628,0.03014963554441493
3629,0.020816237730071813
3630,0.06556623034717503
3632,0.7128301048277575
3635,0.03145536715213415
3636,0.015164906469788355
3640,0.02714718083589337
3641,0.9021470642999903
3644,0.016243348934774398
3647,0.022659475851442804
3651,0.016395228822513524
3655,0.026974915747762385
3662,0.9391148980809436
3665,0.03166405287779198
3667,0.016445883819696864
3679,0.02307642258813728
3687,0.9040338228618635
3689,0.9496196736646437
3694,0.01568821346509745
3695,0.020567173703018474
3700,0.02906853231168235
3704,0.019770097717055346
3707,0.026518503918978056
3710,0.035328176598910924
3723,0.018535866434243764
3731,0.03480154423349211
3732,0.02355891505722948
3733,0.09184310736411422
3738,0.026506423165880588
3739,0.09432162358415988
3741,0.033869417355773264
3746,0.021520381383546738
3750,0.02024370927017147
3751,0.9457320033331331
3753,0.03648272102236166
3755,0.9568275975658926
3757,0.035916144899317944
3758,0.041996613564075594
3761,0.42874406925186626
3763,0.017205499052679284
3770,0.015349807774068665
3772,0.015337820011650608
3778,0.9532515031736433
3779,0.015531420025374007
3784,0.02892088689261971
3785,0.020197996259672005
3786,0.8984542546753039
3788,0.026261576123276783
3790,0.028306650874422187
3797,0.02589691988953563
3802,0.02793427256275124
3805,0.02327910034610564
3806,0.00956673150668103
3810,0.04939986931000752
3816,0.8034582972026619
3819,0.015462803679517977
3821,0.03389848138367424
3827,0.6246682805705719
3837,0.014803101648694007
3838,0.02921442524728071
3839,0.025567267594205644
3841,0.00931919982035627
3848,0.016078245456192294
3849,0.031044204961703806
3851,0.9695344542103713
3855,0.015927157885577983
3859,0.028969934302314142
3866,0.03474520008353399
3870,0.02715501772167007
3871,0.03164082096383413
3872,0.030645849938994447
3888,0.029808142401092877
3892,0.019699332383307237
3894,0.02431924633237663
3896,0.04393546946495839
3897,0.052679693198005514
3906,0.03008709234654989
3911,0.022037641184515233
3920,0.01679541620424824
3928,0.010290075760929308
3929,0.01076541834726208
3930,0.029126930086751674
3931,0.03034041938431963
3932,0.8562901029048876
3936,0.02256498206257977
3938,0.018780114163829794
3942,0.03004406764775439
3944,0.00992634244229118
3957,0.9609680780011329
3958,0.009935810805886678
3965,0.030961667055232726
3967,0.8279377136988244
3975,0.024136885909294397
3980,0.9545931532066079
3987,0.03063269207279807
3989,0.030752017026788262
3990,0.03418214951815399
3993,0.009697267996061494
4004,0.016768617204869808
4012,0.33995192937060614
4022,0.027426009150552627
4031,0.010576278017030854
4035,0.11326749285621227
4042,0.030032545104620032
4044,0.009823606133455384
4050,0.034061462988412665
4053,0.02587602936096246
4058,0.12927139543063482
4065,0.05069989007504634
4069,0.03030788302827834
4071,0.18382354121304056
4073,0.8134481358595317
4092,0.02165309847810382
4096,0.9026070133340989
4102,0.0161296563058828
4103,0.04179310132528622
4106,0.026186000935144328
4107,0.009885015509551714
4112,0.019704067736207496
4121,0.05348749559983769
4122,0.025652705651031324
4124,0.019220677288945956
4128,0.027226211827774682
4130,0.8942854484553577
4131,0.025220381418723882
4133,0.030919561175258996
4135,0.034800297207384985
4138,0.9820609761803946
4147,0.02909192331329073
4151,0.02605062875114211
4161,0.07741835642759154
4163,0.009460564902209373
4166,0.9460038294348512
4179,0.9428856402175603
4184,0.01908013931772632
4191,0.01602763906330643
4194,0.02485634238610179
4195,0.009823318814288355
4196,0.018446808567127392
4200,0.9284778861405394
4205,0.026450403701837554
4212,0.009985563315783149
4213,0.03636896843506943
4214,0.016428347094891393
4217,0.022431073145973413
4219,0.9301204835429461
4221,0.010705182805603276
4223,0.03001971575726394
4225,0.053048485301658094
4228,0.8447735052762794
4240,0.055672779685534066
4242,0.08037393440722106
4247,0.020852818040555547
4249,0.10606885765933881
4250,0.026356269288524876
4251,0.009769009148767624
4252,0.6252014014392885
4255,0.01015633517897655
4257,0.008693215295416926
4273,0.020452806385565497
4274,0.016536210466352015
4283,0.016523882218681785
4284,0.018207223644051973
4287,0.039737143407450055
4288,0.029337259405304926
4290,0.009651081708927861
4302,0.02499150611000141
4304,0.015826141418245
4310,0.020808836705086518
4319,0.855693771761463
4321,0.030927276911758127
4327,0.021486931897594486
4329,0.027342615040969322
4337,0.057221667136707274
4346,0.015890502278470144
4348,0.009408083785774646
4352,0.04262765635566231
4353,0.032606911825713
4355,0.026258848160203407
4358,0.026902015658997257
4366,0.03752872667844146
4375,0.8881005048553116
4376,0.7518663707150218
4378,0.0070718455761586444
4386,0.012546491488301384
4392,0.029779724893475763
4396,0.022119598664607096
4398,0.13896672693649118
4399,0.03390134049577433
4404,0.023972502803606962
4407,0.02869239900066546
4408,0.030934711355618597
4410,0.026253609907950462
4412,0.009652429326536729
4421,0.021831768638838435
4426,0.019705177489838892
4427,0.031917036259339296
4430,0.00984793741182354
4431,0.026311847170628573
4433,0.9000355574319417
4435,0.7838101925005613
4443,0.9743484317247036
4446,0.861147607667327
4448,0.027930912249464583
4464,0.017319371378235113
4469,0.03170462717438625
4470,0.02345064003933507
4482,0.019035009708238307
4485,0.010220916529334581
4489,0.02145207974181524
4490,0.028722085761488027
4492,0.499583178667657
4495,0.024805110338620043
4498,0.02236865780145373
4500,0.1341145635970264
4505,0.9219662645132914
4510,0.016834277373834725
4515,0.030878174012437407
4517,0.014935628638862958
4519,0.019856284575832914
4521,0.029126054551350856
4522,0.02422564717833393
4523,0.02554915391207435
4529,0.032864998961590106
4530,0.022643457287307055
4533,0.9520983144347107
4537,0.007469897206397633
4543,0.034507112147675684
4548,0.019916559986847316
4550,0.010152462249790375
4552,0.018334075152960604
4556,0.07758621384713528
4557,0.019504504535767596
4562,0.02209477823913127
4563,0.04481331997447007
4564,0.031896634334420575
4568,0.9514453329299943
4576,0.027744640518315843
4582,0.021942446413723844
4585,0.01442117207440456
4587,0.029978564357049143
4588,0.9759470091693457
4594,0.06435993486401002
4597,0.9256977634623106
4602,0.6298393905114396
4612,0.3960506924252203
4613,0.03118874936472607
4615,0.31008168023175914
4621,0.03231938395310272
4622,0.025498858497236144
4623,0.031370108190210876
4624,0.016354773565375746
4629,0.027432678481252182
4630,0.009647182768835215
4631,0.00973422859179758
4633,0.2308981519726284
4635,0.031898384561137645
4637,0.01907591358040738
4647,0.009829416455443338
4649,0.00988025042956241
4651,0.03526572351274659
4658,0.9073575370665371
4659,0.017378645382743124
4661,0.04388707572456066
4663,0.9017079924214927
4666,0.009430340725166934
4668,0.6747654837198825
4678,0.9305659058240069
4691,0.03135174545912297
4692,0.01481269871223027
4697,0.027795025865195354
4698,0.7593959912098975
4702,0.9546913988803106
